com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,c2e25be3-b536-417b-befc-e71d8cf03373.extra_data.json,,0.0,62660010,0.0,2599055,1371.9397,62670070,2024-06-20 02:46:28.641,2024-05-25 07:31:34.857,146.06406,3sHRV5oxWU,com.sec.android.app.shealth,c2e25be3-b536-417b-befc-e71d8cf03373,1716595200000,
,,bf424daa-3a5e-42bb-9976-7a95bc9d5582.extra_data.json,,0.0,62660010,0.0,2911504,1366.8245,62670070,2024-06-20 02:46:28.663,2024-05-27 07:00:01.547,163.91797,3sHRV5oxWU,com.sec.android.app.shealth,bf424daa-3a5e-42bb-9976-7a95bc9d5582,1716768000000,
,,91a8a253-8e9f-4e48-8fe4-0c9c8f3922d5.extra_data.json,,0.0,62660010,0.0,4005253,1348.9182,62670070,2024-06-20 02:46:28.676,2024-05-28 07:00:00.731,229.1208,3sHRV5oxWU,com.sec.android.app.shealth,91a8a253-8e9f-4e48-8fe4-0c9c8f3922d5,1716854400000,
,,6b489c5d-a01c-4ef1-94b7-9ee031032c6c.extra_data.json,,59.0,62660010,0.0,2656885,1370.9928,62670070,2024-06-20 02:46:28.655,2024-05-26 07:00:00.663,166.57861,3sHRV5oxWU,com.sec.android.app.shealth,6b489c5d-a01c-4ef1-94b7-9ee031032c6c,1716681600000,
,,dcf788dc-7e31-4bb2-ae28-4f6cc215c1d4.extra_data.json,,0.0,62660010,0.0,3259619,1361.1254,62670070,2024-06-20 02:46:28.688,2024-05-29 07:30:46.739,178.57141,3sHRV5oxWU,com.sec.android.app.shealth,dcf788dc-7e31-4bb2-ae28-4f6cc215c1d4,1716940800000,
,,6c88923c-35bb-457c-a398-1edd8ccae056.extra_data.json,,218.0,62660010,0.0,8959542,1267.8094,62670070,2024-06-20 02:46:28.701,2024-05-30 07:21:39.888,590.49866,3sHRV5oxWU,com.sec.android.app.shealth,6c88923c-35bb-457c-a398-1edd8ccae056,1717027200000,
,,4f928dab-f67d-455e-a174-bb965d005114.extra_data.json,,193.41,62660010,0.0,3466370,1357.7405,62670070,2024-06-20 02:46:28.727,2024-06-01 16:26:43.623,318.85242,3sHRV5oxWU,com.sec.android.app.shealth,4f928dab-f67d-455e-a174-bb965d005114,1717200000000,
,,0016d8df-8ca2-4dea-a496-3be0d1643b8b.extra_data.json,,129.0,62660010,0.0,4866475,1334.8188,62670070,2024-06-20 02:46:28.716,2024-05-31 17:53:45.044,323.8302,3sHRV5oxWU,com.sec.android.app.shealth,0016d8df-8ca2-4dea-a496-3be0d1643b8b,1717113600000,
,,675e28ef-201b-4ad3-a2e7-025847ef1427.extra_data.json,,106.0,62660010,0.0,8632344,1273.1663,62670070,2024-06-30 00:02:54.075,2024-06-03 07:00:00.816,493.40488,3sHRV5oxWU,com.sec.android.app.shealth,675e28ef-201b-4ad3-a2e7-025847ef1427,1717372800000,
,,f026d8c6-f564-4261-a5fb-1aaaef92ca9e.extra_data.json,,0.0,62660010,0.0,2129396,1379.6287,62670070,2024-06-30 00:02:54.083,2024-06-04 07:00:00.776,111.285065,3sHRV5oxWU,com.sec.android.app.shealth,f026d8c6-f564-4261-a5fb-1aaaef92ca9e,1717459200000,
