com.samsung.health.movement,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62800471,2024-12-22 03:00:00.000,,894c1a4c-67b7-49f4-be67-4092f3109a48.binning_data.json,62800471,2024-12-22 04:06:42.031,2024-12-22 03:06:05.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 03:59:59.999,894c1a4c-67b7-49f4-be67-4092f3109a48,
62800471,2024-12-22 04:00:00.000,,5793a73c-263b-4aec-81a6-66b1f70bb7f3.binning_data.json,62800471,2024-12-22 05:07:20.048,2024-12-22 04:06:42.199,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 04:59:59.999,5793a73c-263b-4aec-81a6-66b1f70bb7f3,
62800471,2024-12-22 05:00:00.000,,d89ea031-7ae7-4807-a1f3-d2b37db44b7c.binning_data.json,62800471,2024-12-22 06:07:58.044,2024-12-22 05:07:20.112,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 05:59:59.999,d89ea031-7ae7-4807-a1f3-d2b37db44b7c,
62800471,2024-12-22 12:00:00.000,,5952816b-c547-4210-9fac-f490fa74058c.binning_data.json,62800471,2024-12-22 13:12:19.044,2024-12-22 12:11:42.060,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 12:59:59.999,5952816b-c547-4210-9fac-f490fa74058c,
62800471,2024-12-22 14:00:00.000,,d72a8754-e304-4dfe-941e-659a6750acff.binning_data.json,62800471,2024-12-22 15:13:34.041,2024-12-22 14:12:57.110,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 14:59:59.999,d72a8754-e304-4dfe-941e-659a6750acff,
62800471,2024-12-22 06:00:00.000,,7ae1a303-2735-4299-8d4a-4133adef4fba.binning_data.json,62800471,2024-12-22 07:08:35.037,2024-12-22 06:07:58.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 06:59:59.999,7ae1a303-2735-4299-8d4a-4133adef4fba,
62800471,2024-12-22 07:00:00.000,,deea9836-b774-4a0c-8572-3879e9154931.binning_data.json,62800471,2024-12-22 08:09:13.078,2024-12-22 07:08:35.044,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 07:59:59.999,deea9836-b774-4a0c-8572-3879e9154931,
62800471,2024-12-22 13:00:00.000,,2924fd7d-c47b-4287-b401-c1ab96aa1401.binning_data.json,62800471,2024-12-22 14:12:57.040,2024-12-22 13:12:19.081,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 13:59:59.999,2924fd7d-c47b-4287-b401-c1ab96aa1401,
62800471,2024-12-22 08:00:00.000,,195d2b4d-c28c-4b40-9a08-adb58ca71cfd.binning_data.json,62800471,2024-12-22 09:09:50.038,2024-12-22 08:09:13.092,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 08:59:59.999,195d2b4d-c28c-4b40-9a08-adb58ca71cfd,
62800471,2024-12-22 17:00:00.000,,0fc41288-bf9b-4ab6-a72b-6a88de639d3c.binning_data.json,62800471,2024-12-22 18:15:27.075,2024-12-22 17:14:49.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 17:59:59.999,0fc41288-bf9b-4ab6-a72b-6a88de639d3c,
62800471,2024-12-22 16:00:00.000,,4b6de029-260e-4720-a8ff-0caf955a9e14.binning_data.json,62800471,2024-12-22 17:14:49.041,2024-12-22 16:14:12.931,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 16:59:59.999,4b6de029-260e-4720-a8ff-0caf955a9e14,
62800471,2024-12-22 15:00:00.000,,c9683643-f06e-434b-b640-7b2cf93e471e.binning_data.json,62800471,2024-12-22 16:14:12.901,2024-12-22 15:13:34.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 15:59:59.999,c9683643-f06e-434b-b640-7b2cf93e471e,
62800471,2024-12-22 19:00:00.000,,f5e5bfa5-145f-46fe-b5e7-37fb13febfb4.binning_data.json,62800471,2024-12-22 20:16:41.038,2024-12-22 19:16:04.174,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 19:59:59.999,f5e5bfa5-145f-46fe-b5e7-37fb13febfb4,
62800471,2024-12-22 11:00:00.000,,37e821eb-432c-405a-8675-3c86ed1f348d.binning_data.json,62800471,2024-12-22 12:11:42.044,2024-12-22 11:11:05.039,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 11:59:59.999,37e821eb-432c-405a-8675-3c86ed1f348d,
62800471,2024-12-22 18:00:00.000,,114fcac1-64ec-4897-8476-8dd434af0b14.binning_data.json,62800471,2024-12-22 19:16:04.139,2024-12-22 18:15:27.149,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 18:59:59.999,114fcac1-64ec-4897-8476-8dd434af0b14,
62800471,2024-12-23 02:00:00.000,,5e1392c5-b264-448a-a165-9dbf0e4b0ba8.binning_data.json,62800471,2024-12-23 03:13:22.036,2024-12-23 02:12:43.049,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 02:59:59.999,5e1392c5-b264-448a-a165-9dbf0e4b0ba8,
62800471,2024-12-22 20:00:00.000,,dae4746a-a981-4b6a-bee0-40039db46c61.binning_data.json,62800471,2024-12-22 21:17:18.041,2024-12-22 20:16:41.049,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 20:59:59.999,dae4746a-a981-4b6a-bee0-40039db46c61,
62800471,2024-12-22 21:00:00.000,,7a9177c4-dcd7-4ad0-98a1-9a1fec9eeb56.binning_data.json,62800471,2024-12-22 22:17:55.055,2024-12-22 21:17:18.133,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 21:59:59.999,7a9177c4-dcd7-4ad0-98a1-9a1fec9eeb56,
62800471,2024-12-22 22:00:00.000,,432fedc6-8b78-4f9f-ae77-a7588ea35396.binning_data.json,62800471,2024-12-22 23:13:36.223,2024-12-22 22:17:55.124,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 22:59:59.999,432fedc6-8b78-4f9f-ae77-a7588ea35396,
62800471,2024-12-22 23:00:00.000,,d11cb354-be0c-4281-9822-538975b6ff74.binning_data.json,62800471,2024-12-23 00:11:24.182,2024-12-22 23:13:36.299,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 23:59:59.999,d11cb354-be0c-4281-9822-538975b6ff74,
62800471,2024-12-23 00:00:00.000,,4f520aaa-05ac-4601-b091-f8cb15ec0193.binning_data.json,62800471,2024-12-23 01:12:05.040,2024-12-23 00:11:24.421,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 00:59:59.999,4f520aaa-05ac-4601-b091-f8cb15ec0193,
62800471,2024-12-23 01:00:00.000,,46cfbe9b-eaac-4bb3-a03f-2ef70e9caa5b.binning_data.json,62800471,2024-12-23 02:12:43.042,2024-12-23 01:12:05.148,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 01:59:59.999,46cfbe9b-eaac-4bb3-a03f-2ef70e9caa5b,
62800471,2024-12-23 03:00:00.000,,1ea2d0c5-25a5-4f8b-b8ab-6ba154585f0d.binning_data.json,62800471,2024-12-23 04:14:00.039,2024-12-23 03:13:22.043,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 03:59:59.999,1ea2d0c5-25a5-4f8b-b8ab-6ba154585f0d,
62800471,2024-12-23 04:00:00.000,,171f0f35-12f5-4a0f-abd1-4348dcc7a925.binning_data.json,62800471,2024-12-23 05:14:39.044,2024-12-23 04:14:00.048,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 04:59:59.999,171f0f35-12f5-4a0f-abd1-4348dcc7a925,
62800471,2024-12-23 05:00:00.000,,a54292ac-89e6-4236-87c1-0e0f52260589.binning_data.json,62800471,2024-12-23 06:15:18.054,2024-12-23 05:14:39.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 05:59:59.999,a54292ac-89e6-4236-87c1-0e0f52260589,
62800471,2024-12-23 06:00:00.000,,dc2ab300-d2a5-4130-8e2c-dbadceed84f4.binning_data.json,62800471,2024-12-23 07:15:58.037,2024-12-23 06:15:18.062,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 06:59:59.999,dc2ab300-d2a5-4130-8e2c-dbadceed84f4,
62800471,2024-12-23 07:00:00.000,,6b6da479-746c-47af-8bed-041552ae0e2d.binning_data.json,62800471,2024-12-23 08:16:36.044,2024-12-23 07:15:58.046,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 07:59:59.999,6b6da479-746c-47af-8bed-041552ae0e2d,
62800471,2024-12-23 16:00:00.000,,b5d89ae5-2d5e-4d46-ae50-2c2754154ba3.binning_data.json,62800471,2024-12-23 17:02:22.041,2024-12-23 16:01:19.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 16:59:59.999,b5d89ae5-2d5e-4d46-ae50-2c2754154ba3,
62800471,2024-12-23 08:00:00.000,,2cb50277-f1b9-435c-b1de-d485ece930cc.binning_data.json,62800471,2024-12-23 09:17:13.038,2024-12-23 08:16:36.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 08:59:59.999,2cb50277-f1b9-435c-b1de-d485ece930cc,
62800471,2024-12-23 17:00:00.000,,df458c55-358f-4299-b3d8-acb577148537.binning_data.json,62800471,2024-12-23 18:03:02.036,2024-12-23 17:02:22.128,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 17:59:59.999,df458c55-358f-4299-b3d8-acb577148537,
62800471,2024-12-23 15:00:00.000,,decdc013-8e8f-4fa9-91cf-6d2d363fe9c4.binning_data.json,62800471,2024-12-23 16:01:19.042,2024-12-23 15:20:55.041,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 15:59:59.999,decdc013-8e8f-4fa9-91cf-6d2d363fe9c4,
62800471,2024-12-23 09:00:00.000,,83d78d1e-046d-4692-bcb9-bc97d6cf8433.binning_data.json,62800471,2024-12-23 10:17:50.038,2024-12-23 09:17:13.047,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 09:59:59.999,83d78d1e-046d-4692-bcb9-bc97d6cf8433,
62800471,2024-12-23 10:00:00.000,,ff35d9fe-599c-4d57-9e42-96e900a864ef.binning_data.json,62800471,2024-12-23 11:18:26.050,2024-12-23 10:17:50.046,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 10:59:59.999,ff35d9fe-599c-4d57-9e42-96e900a864ef,
62800471,2024-12-23 19:00:00.000,,615760f5-d432-420a-b1ff-9ec4df732c5d.binning_data.json,62800471,2024-12-23 20:04:21.045,2024-12-23 19:03:42.159,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 19:59:59.999,615760f5-d432-420a-b1ff-9ec4df732c5d,
62800471,2024-12-23 11:00:00.000,,ae804182-22fb-4ae8-ba46-f51b0aba9a3e.binning_data.json,62800471,2024-12-23 12:19:03.045,2024-12-23 11:18:26.060,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 11:59:59.999,ae804182-22fb-4ae8-ba46-f51b0aba9a3e,
62800471,2024-12-23 20:00:00.000,,c4abec6f-4951-4f2e-a853-8d3c7e560050.binning_data.json,62800471,2024-12-23 21:04:58.047,2024-12-23 20:04:21.053,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 20:59:59.999,c4abec6f-4951-4f2e-a853-8d3c7e560050,
62800471,2024-12-23 12:00:00.000,,8f96d6c1-afa6-41c7-9d64-858a61f34c50.binning_data.json,62800471,2024-12-23 13:19:40.544,2024-12-23 12:19:03.053,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 12:59:59.999,8f96d6c1-afa6-41c7-9d64-858a61f34c50,
62800471,2024-12-23 14:00:00.000,,ca0ee5ac-9652-495e-9e71-abc254e93551.binning_data.json,62800471,2024-12-23 15:00:43.044,2024-12-23 14:20:17.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 14:59:59.999,ca0ee5ac-9652-495e-9e71-abc254e93551,
62800471,2024-12-23 18:00:00.000,,d22eda96-eb84-49c7-8103-f5a3c6869f04.binning_data.json,62800471,2024-12-23 19:03:42.145,2024-12-23 18:03:02.046,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 18:59:59.999,d22eda96-eb84-49c7-8103-f5a3c6869f04,
62800471,2024-12-23 13:00:00.000,,07bb4bfe-feef-45bc-97ee-2ff3fbac4a63.binning_data.json,62800471,2024-12-23 14:00:04.035,2024-12-23 13:19:40.574,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 13:59:59.999,07bb4bfe-feef-45bc-97ee-2ff3fbac4a63,
62800471,2024-12-23 21:00:00.000,,c3423bea-0416-411d-9511-88adb6093994.binning_data.json,62800471,2024-12-23 22:05:37.069,2024-12-23 21:04:58.054,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 21:59:59.999,c3423bea-0416-411d-9511-88adb6093994,
62800471,2024-12-23 22:00:00.000,,ddcde317-6928-480b-a7e6-d52d41ed0e11.binning_data.json,62800471,2024-12-23 23:06:15.046,2024-12-23 22:05:37.082,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 22:59:59.999,ddcde317-6928-480b-a7e6-d52d41ed0e11,
62800471,2024-12-23 23:00:00.000,,7aa12748-a3b7-4e29-b026-8d4b8902132c.binning_data.json,62800471,2024-12-24 00:06:54.038,2024-12-23 23:06:15.054,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 23:59:59.999,7aa12748-a3b7-4e29-b026-8d4b8902132c,
62800471,2024-12-24 00:00:00.000,,eedeb617-e603-4dfd-8061-d037f0040f4e.binning_data.json,62800471,2024-12-24 01:07:30.038,2024-12-24 00:06:54.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 00:59:59.999,eedeb617-e603-4dfd-8061-d037f0040f4e,
62800471,2024-12-24 01:00:00.000,,fac8ad29-d89e-45d7-9591-0704288de40a.binning_data.json,62800471,2024-12-24 01:31:30.408,2024-12-24 01:07:30.045,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 01:47:59.999,fac8ad29-d89e-45d7-9591-0704288de40a,
62800471,2024-12-24 02:26:00.000,,2f3b8ee7-5805-4a25-afa8-66fad5ed39f4.binning_data.json,62800471,2024-12-24 03:06:33.044,2024-12-24 02:46:21.101,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 02:59:59.999,2f3b8ee7-5805-4a25-afa8-66fad5ed39f4,
62800471,2024-12-24 03:00:00.000,,8e080d4c-cdab-4378-afaa-8c427088db90.binning_data.json,62800471,2024-12-24 04:07:12.040,2024-12-24 03:06:33.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 03:59:59.999,8e080d4c-cdab-4378-afaa-8c427088db90,
62800471,2024-12-24 04:00:00.000,,14d57610-25ca-44a6-8065-8ef399619c66.binning_data.json,62800471,2024-12-24 05:07:51.044,2024-12-24 04:07:12.132,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 04:59:59.999,14d57610-25ca-44a6-8065-8ef399619c66,
62800471,2024-12-24 14:00:00.000,,e6887c26-2fde-4803-ae23-d9d09a96ee63.binning_data.json,62800471,2024-12-24 15:14:06.038,2024-12-24 14:13:29.052,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 14:59:59.999,e6887c26-2fde-4803-ae23-d9d09a96ee63,
62800471,2024-12-24 05:00:00.000,,591c1e8b-0160-46d1-89b9-3f3cb2154a63.binning_data.json,62800471,2024-12-24 06:08:31.041,2024-12-24 05:07:51.051,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 05:59:59.999,591c1e8b-0160-46d1-89b9-3f3cb2154a63,
62800471,2024-12-24 06:00:00.000,,23a11e6e-b11d-4d5e-89dc-d3de1d9bc66f.binning_data.json,62800471,2024-12-24 07:09:11.034,2024-12-24 06:08:31.049,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 06:59:59.999,23a11e6e-b11d-4d5e-89dc-d3de1d9bc66f,
62800471,2024-12-24 22:00:00.000,,f1aed5d4-9825-4caf-a596-95452e9c06ee.binning_data.json,62800471,2024-12-24 23:19:09.039,2024-12-24 22:18:31.177,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 22:59:59.999,f1aed5d4-9825-4caf-a596-95452e9c06ee,
62800471,2024-12-24 07:00:00.000,,09f5bbb3-565e-44d4-b88d-5b83d9951875.binning_data.json,62800471,2024-12-24 08:09:47.201,2024-12-24 07:09:11.049,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 07:59:59.999,09f5bbb3-565e-44d4-b88d-5b83d9951875,
62800471,2024-12-24 15:00:00.000,,76823e65-645a-40d7-90b2-eba0a81c919a.binning_data.json,62800471,2024-12-24 16:14:44.040,2024-12-24 15:14:06.045,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 15:59:59.999,76823e65-645a-40d7-90b2-eba0a81c919a,
62800471,2024-12-24 08:00:00.000,,ed250fb5-1eed-4193-8ec9-173ebe0018f2.binning_data.json,62800471,2024-12-24 09:10:24.042,2024-12-24 08:09:47.217,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 08:59:59.999,ed250fb5-1eed-4193-8ec9-173ebe0018f2,
62800471,2024-12-24 13:00:00.000,,7ae38368-f515-432d-b98a-e221d15de637.binning_data.json,62800471,2024-12-24 14:13:29.043,2024-12-24 13:12:52.129,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 13:59:59.999,7ae38368-f515-432d-b98a-e221d15de637,
62800471,2024-12-24 11:00:00.000,,383d5930-b0b3-40bb-871b-705a586b2188.binning_data.json,62800471,2024-12-24 12:12:15.044,2024-12-24 11:11:38.123,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 11:59:59.999,383d5930-b0b3-40bb-871b-705a586b2188,
62800471,2024-12-24 20:00:00.000,,c207b022-7afd-4950-a357-285ed391427f.binning_data.json,62800471,2024-12-24 21:17:54.056,2024-12-24 20:17:16.109,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 20:59:59.999,c207b022-7afd-4950-a357-285ed391427f,
62800471,2024-12-24 12:00:00.000,,e907b759-7068-4276-aa80-55e9e8600ae7.binning_data.json,62800471,2024-12-24 13:12:52.046,2024-12-24 12:12:15.053,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 12:59:59.999,e907b759-7068-4276-aa80-55e9e8600ae7,
62800471,2024-12-24 21:00:00.000,,a4aa08f1-dc0d-4923-b393-0dcaf2450d20.binning_data.json,62800471,2024-12-24 22:18:31.129,2024-12-24 21:17:54.064,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 21:59:59.999,a4aa08f1-dc0d-4923-b393-0dcaf2450d20,
62800471,2024-12-25 07:00:00.000,,9d817b1e-bc11-48ef-9d0a-20f73b123d1e.binning_data.json,62800471,2024-12-25 08:19:15.042,2024-12-25 07:18:39.083,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 07:59:59.999,9d817b1e-bc11-48ef-9d0a-20f73b123d1e,
62800471,2024-12-24 09:00:00.000,,1073dd06-f4ac-4b6c-8f82-b3ec460a00b9.binning_data.json,62800471,2024-12-24 10:11:01.092,2024-12-24 09:10:24.050,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 09:59:59.999,1073dd06-f4ac-4b6c-8f82-b3ec460a00b9,
62800471,2024-12-24 16:00:00.000,,0d40484b-f952-4fa8-9fa6-ff14ca5fbb3b.binning_data.json,62800471,2024-12-24 17:15:23.039,2024-12-24 16:14:44.048,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 16:59:59.999,0d40484b-f952-4fa8-9fa6-ff14ca5fbb3b,
62800471,2024-12-24 18:00:00.000,,02df91ea-5946-4895-9af7-e0787aa2182f.binning_data.json,62800471,2024-12-24 19:16:38.148,2024-12-24 18:16:01.044,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 18:59:59.999,02df91ea-5946-4895-9af7-e0787aa2182f,
62800471,2024-12-25 08:00:00.000,,cd88b80e-68c4-4ef0-bdcc-3f6367b13490.binning_data.json,62800471,2024-12-25 09:19:52.048,2024-12-25 08:19:15.166,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 08:59:59.999,cd88b80e-68c4-4ef0-bdcc-3f6367b13490,
62800471,2024-12-24 10:00:00.000,,d9f44f60-6ac7-4ca2-85ec-b7656349fd81.binning_data.json,62800471,2024-12-24 11:11:38.048,2024-12-24 10:11:01.101,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 10:59:59.999,d9f44f60-6ac7-4ca2-85ec-b7656349fd81,
62800471,2024-12-25 00:00:00.000,,daaff457-4804-4298-9ea0-0656c188d510.binning_data.json,62800471,2024-12-25 01:00:16.961,2024-12-25 00:19:50.048,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 00:59:59.999,daaff457-4804-4298-9ea0-0656c188d510,
62800471,2024-12-24 23:00:00.000,,37464d6c-cea3-4b60-9f2e-f362ae74e0a7.binning_data.json,62800471,2024-12-25 00:19:50.041,2024-12-24 23:19:09.136,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 23:59:59.999,37464d6c-cea3-4b60-9f2e-f362ae74e0a7,
62800471,2024-12-24 17:00:00.000,,1caf3270-0488-4ca4-bb5f-3b206dc375a2.binning_data.json,62800471,2024-12-24 18:16:01.037,2024-12-24 17:15:23.046,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 17:59:59.999,1caf3270-0488-4ca4-bb5f-3b206dc375a2,
62800471,2024-12-25 04:00:00.000,,f316dbec-8b97-4f54-80d8-c0265750ca01.binning_data.json,62800471,2024-12-25 05:14:12.040,2024-12-25 04:02:22.047,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 04:59:59.999,f316dbec-8b97-4f54-80d8-c0265750ca01,
62800471,2024-12-25 02:01:00.000,,3181b639-ab7c-4498-9be6-d66fc777805a.binning_data.json,62800471,2024-12-25 03:01:40.123,2024-12-25 02:21:13.460,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 02:59:59.999,3181b639-ab7c-4498-9be6-d66fc777805a,
62800471,2024-12-26 01:00:00.000,,e3b0894a-088f-4fab-add4-d2995aa45c63.binning_data.json,62800471,2024-12-26 02:08:57.040,2024-12-26 01:08:19.141,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-26 01:59:59.999,e3b0894a-088f-4fab-add4-d2995aa45c63,
62800471,2024-12-26 02:00:00.000,,6125e4b6-9b79-4def-b7fc-1868e6bfc68e.binning_data.json,62800471,2024-12-26 03:09:35.132,2024-12-26 02:08:57.047,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-26 02:59:59.999,6125e4b6-9b79-4def-b7fc-1868e6bfc68e,
62800471,2024-12-24 19:00:00.000,,e312e032-889b-4cea-97a7-c16e76b876fd.binning_data.json,62800471,2024-12-24 20:17:16.037,2024-12-24 19:16:38.182,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 19:59:59.999,e312e032-889b-4cea-97a7-c16e76b876fd,
62800471,2024-12-25 05:00:00.000,,39a163c5-1450-4b9c-ae57-c4e471092364.binning_data.json,62800471,2024-12-25 06:18:01.040,2024-12-25 04:53:50.279,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 05:59:59.999,39a163c5-1450-4b9c-ae57-c4e471092364,
62800471,2024-12-27 17:04:00.000,,02df6ae1-d1db-4a22-af78-f5bb99054fa9.binning_data.json,62800471,2024-12-27 18:05:08.050,2024-12-27 17:24:43.048,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-27 17:59:59.999,02df6ae1-d1db-4a22-af78-f5bb99054fa9,
62800471,2024-12-25 06:00:00.000,,8e61bb6f-501b-4487-907d-4cfb539dffde.binning_data.json,62800471,2024-12-25 07:18:39.072,2024-12-25 06:18:01.054,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 06:59:59.999,8e61bb6f-501b-4487-907d-4cfb539dffde,
62800471,2024-12-25 01:00:00.000,,2d745f45-9b5d-4020-9863-5bf16272ff93.binning_data.json,62800471,2024-12-25 02:00:58.037,2024-12-25 01:20:30.044,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 01:59:59.999,2d745f45-9b5d-4020-9863-5bf16272ff93,
62800471,2024-12-26 04:00:00.000,,ee77ad9f-ce4b-4fc6-9e6c-2d4f7d210ab5.binning_data.json,62800471,2024-12-26 05:10:50.039,2024-12-26 04:10:13.052,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-26 04:59:59.999,ee77ad9f-ce4b-4fc6-9e6c-2d4f7d210ab5,
62800471,2024-12-25 09:00:00.000,,75f0a88c-305e-453e-81e5-76eb06c71492.binning_data.json,62800471,2024-12-25 09:40:04.035,2024-12-25 09:19:52.056,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 09:39:59.999,75f0a88c-305e-453e-81e5-76eb06c71492,
62800471,2024-12-27 20:00:00.000,,3246ffde-5e96-4320-9ef1-6ba349a6c5e1.binning_data.json,62800471,2024-12-27 21:06:59.158,2024-12-27 20:06:22.270,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-27 20:59:59.999,3246ffde-5e96-4320-9ef1-6ba349a6c5e1,
62800471,2024-12-25 22:26:00.000,,5ac64798-4f29-43a5-a6a7-97b15b696e31.binning_data.json,62800471,2024-12-25 23:07:03.099,2024-12-25 22:46:51.141,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 22:59:59.999,5ac64798-4f29-43a5-a6a7-97b15b696e31,
62800471,2024-12-25 03:00:00.000,,f428ebec-1ebe-43fb-a16b-53485358e7d2.binning_data.json,62800471,2024-12-25 04:02:22.040,2024-12-25 03:01:40.145,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-25 03:59:59.999,f428ebec-1ebe-43fb-a16b-53485358e7d2,
62800471,2024-12-28 02:00:00.000,,3e914b92-fe8d-4816-a5da-47d7d740080d.binning_data.json,62800471,2024-12-28 03:10:43.041,2024-12-28 02:10:06.143,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 02:59:59.999,3e914b92-fe8d-4816-a5da-47d7d740080d,
62800471,2024-12-27 18:00:00.000,,bffb5aa5-556a-4818-aea7-9afe033ae492.binning_data.json,62800471,2024-12-27 19:05:45.040,2024-12-27 18:05:08.058,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-27 18:59:59.999,bffb5aa5-556a-4818-aea7-9afe033ae492,
